id,city,state,zip,region,gradeWalking,avgDaysOfEnjoyableWeather,avgInternetSpeed,avgPopulationDensity,percentDemocrat,percentGraduates,percentIndependent,percentNonReligious,percentReligious,percentRepublican,percentSingle,avgHomePrice,avgCostOfLiving,gradeAirQuality,gradeLowTraffic,gradeSafety,lat,lon,pizzaPlaceTotal,pizzaRatingAvg,group
0,Honolulu,HI,96817,West,0.604597701,0.576687117,0.224489796,0.059698659,0.710843373,0.356164384,0.2,0.881578947,0.118421053,0.292682927,0.377777778,0.219923726,0.772683053,1,0.411764706,0.470588235,21.3069444,-157.8583333,103,3.89,1
1,Homestead,FL,33033,South,0.287356322,0.294478528,0.163265306,0.005370438,0.626506024,0.164383562,0.2,0.789473684,0.210526316,0.390243902,0.577777778,0.082399168,0.241617485,0.882352941,0,0,25.4687224,-80.4775569,101,3.99,0
2,Miami,FL,33186,South,0.754022989,0.306748466,0.142857143,0.047045581,0.626506024,0.246575342,0.2,0.789473684,0.210526316,0.390243902,0.688888889,0.113602219,0.241617485,0.882352941,0.176470588,0,25.7616798,-80.1917902,127,4.28,0
3,Miami Beach,FL,33139,South,0.701149425,0.306748466,0.115646259,0.146398687,0.626506024,0.589041096,0.2,0.789473684,0.210526316,0.390243902,0.6,0.182248931,0.241617485,0.882352941,0.294117647,0,25.790654,-80.1300455,137,4.16,1
4,Hialeah,FL,33012,South,0.634482759,0.306748466,0.12244898,0.094484451,0.626506024,0.136986301,0.2,0.789473684,0.210526316,0.390243902,0.533333333,0.092800185,0.241617485,0.882352941,0.294117647,0.529411765,25.8575963,-80.2781057,155,4.28,0
5,Brownsville,TX,78521,South,0.379310345,0.263803681,0.027210884,0.015039939,0.674698795,0.178082192,0.2,0.618421053,0.381578947,0.329268293,0.377777778,0.025309141,0.017056878,0.235294118,0.764705882,0.294117647,25.9017472,-97.4974838,84,4.01,0
6,Miramar,FL,33025,South,0.206896552,0.294478528,0.108843537,0.055562336,0.686746988,0.301369863,0.2,0.710526316,0.289473684,0.317073171,0.511111111,0.113602219,0.230721837,0.882352941,0,0.647058824,25.9860762,-80.3035602,163,4.23,1
7,Pembroke Pines,FL,33028,South,0.229885057,0.306748466,0.115646259,0.062736482,0.686746988,0.397260274,0.2,0.710526316,0.289473684,0.317073171,0.333333333,0.111059748,0.237531617,0.882352941,0,0.647058824,26.007765,-80.2962555,154,4.24,1
8,Hollywood,FL,33024,South,0.459770115,0.294478528,0.149659864,0.066588009,0.686746988,0.287671233,0.2,0.710526316,0.289473684,0.317073171,0.555555556,0.097653993,0.407484273,0.882352941,0,0.235294118,26.0112014,-80.1494901,160,4.27,1
9,Fort Lauderdale,FL,33311,South,0.505747126,0.294478528,0.142857143,0.047479556,0.686746988,0.397260274,0.2,0.710526316,0.289473684,0.317073171,0.666666667,0.112215417,0.257312407,0.882352941,0.411764706,0,26.1224386,-80.1373174,150,4.27,1
10,Naples,FL,34116,South,0.275862069,0.472392638,0.197278912,0.006346881,0.301204819,0.602739726,0.2,0.828947368,0.171052632,0.719512195,0.111111111,0.131399515,0.098287827,0.647058824,1,0.529411765,26.1420358,-81.7948103,113,4.17,0
11,Mcallen,TX,78501,South,0.448275862,0.257668712,0.047619048,0.035491002,0.722891566,0.273972603,0.2,0.657894737,0.342105263,0.280487805,0.333333333,0.044724373,0,0,0.647058824,0.411764706,26.2034071,-98.2300124,105,4.09,0
12,Mission,TX,78572,South,0.32183908,0.257668712,0.027210884,0.013073491,0.722891566,0.301369863,0.2,0.657894737,0.342105263,0.280487805,0.2,0.044262106,0,0,0.529411765,0.470588235,26.2159066,-98.3252932,100,4.04,0
13,Pompano Beach,FL,33064,South,0.390804598,0.294478528,0.129251701,0.059752906,0.686746988,0.246575342,0.2,0.710526316,0.289473684,0.317073171,0.622222222,0.063677337,0.133763538,0.882352941,0.294117647,0,26.2378597,-80.1247667,138,4.32,0
14,Coral Springs,FL,33075,South,0.298850575,0.282208589,0.115646259,0.068785006,0.686746988,0.452054795,0.2,0.710526316,0.289473684,0.317073171,0.4,0.134404253,0.237531617,0.882352941,0.176470588,0.705882353,26.271192,-80.2706044,158,4.23,1
15,Edinburg,TX,78542,South,0.206896552,0.233128834,0.027210884,0.003688786,0.722891566,0.315068493,0.2,0.657894737,0.342105263,0.280487805,0.4,0.049809315,0,0,0.411764706,0.176470588,26.3017374,-98.1633432,97,4.1,0
16,Boca Raton,FL,33433,South,0.298850575,0.294478528,0.142857143,0.042014186,0.578313253,0.630136986,0.2,0.578947368,0.421052632,0.426829268,0.422222222,0.13671559,0.128315714,0.882352941,0.941176471,0.647058824,26.3683064,-80.1289321,145,4.27,0
17,Delray Beach,FL,33445,South,0.298850575,0.294478528,0.176870748,0.032575234,0.578313253,0.410958904,0.2,0.578947368,0.421052632,0.426829268,0.577777778,0.070149081,0.133763538,0.882352941,0.529411765,0,26.4614625,-80.0728201,136,4.26,0
18,Boynton Beach,FL,33436,South,0.264367816,0.294478528,0.170068027,0.037891425,0.578313253,0.287671233,0.2,0.578947368,0.421052632,0.426829268,0.577777778,0.095111522,0.133763538,0.176470588,0.294117647,0.235294118,26.5317866,-80.0905465,138,4.26,0
19,Cape Coral,FL,33914,South,0.057471264,0.45398773,0.12244898,0.015541723,0.373493976,0.191780822,0.2,0.815789474,0.184210526,0.634146341,0.311111111,0.084248238,0.101011739,0.882352941,0,0.705882353,26.5628537,-81.9495331,117,4.15,0
20,Lake Worth,FL,33463,South,0.505747126,0.312883436,0.136054422,0.042543092,0.578313253,0.205479452,0.2,0.592105263,0.407894737,0.426829268,0.711111111,0.090488848,0.180199754,0.882352941,0,0,26.6167555,-80.0684479,118,4.23,0
21,Fort Myers,FL,33908,South,0.298850575,0.411042945,0.142857143,0.011988554,0.373493976,0.260273973,0.2,0.815789474,0.184210526,0.634146341,0.577777778,0.084250549,0.257312407,0.882352941,0.235294118,0.294117647,26.640628,-81.8723084,117,4.05,0
22,West Palm Beach,FL,33411,South,0.32183908,0.331288344,0.176870748,0.028900009,0.578313253,0.369863014,0.2,0.578947368,0.421052632,0.426829268,0.688888889,0.080318965,0.128315714,0.882352941,0.470588235,0.176470588,26.7153424,-80.0533746,128,4.21,0
23,Port Saint Lucie,FL,34953,South,0.034482759,0.337423313,0.170068027,0.012476776,0.530120482,0.260273973,0.2,0.802631579,0.197368421,0.487804878,0.288888889,0.075234023,0.087359751,0.705882353,0,0.764705882,27.2730492,-80.3582261,102,4.25,0
24,Sarasota,FL,34232,South,0.448275862,0.503067485,0.170068027,0.013927879,0.43373494,0.356164384,0.2,0.697368421,0.302631579,0.573170732,0.622222222,0.10435687,0.180199754,0.647058824,0.764705882,0,27.3364347,-82.5306527,116,4.15,0
25,Fort Pierce,FL,34982,South,0.287356322,0.337423313,0.136054422,0.003376866,0.530120482,0.136986301,0,0.802631579,0.197368421,0.487804878,0.555555556,0.052559806,0.257312407,0.882352941,0.529411765,0,27.4467056,-80.3256056,115,4.18,0
26,Bradenton,FL,34203,South,0.298850575,0.503067485,0.197278912,0.019284755,0.397590361,0.232876712,0.2,0.842105263,0.157894737,0.609756098,0.511111111,0.088408644,0.098287827,0.647058824,0.647058824,0.294117647,27.4989278,-82.5748194,119,4.13,0
27,Laredo,TX,78046,South,0.388505747,0.214723926,0.040816327,0.002210559,0.807228916,0.164383562,0.2,0.342105263,0.657894737,0.207317073,0.355555556,0.046573443,0.046403788,0,0.647058824,0.294117647,27.5035613,-99.5075519,80,4.04,0
28,Vero Beach,FL,32962,South,0.735632184,0.355828221,0.156462585,0.003349743,0.34939759,0.369863014,0.2,0.644736842,0.355263158,0.670731707,0.511111111,0.069224546,0.161748492,0.882352941,0.941176471,0.470588235,27.6386434,-80.3972736,94,4.17,0
29,Saint Petersburg,FL,33710,South,0.350574713,0.466257669,0.204081633,0.054490961,0.506024096,0.328767123,0.2,0.855263158,0.144736842,0.5,0.577777778,0.065526407,0.105097607,0.647058824,0.529411765,0,27.7676008,-82.6402915,129,4.15,0
30,Corpus Christi,TX,78415,South,0.295402299,0.472392638,0.149659864,0.015446791,0.457831325,0.205479452,0.2,0.578947368,0.421052632,0.548780488,0.444444444,0.04888478,0.122186912,0.235294118,0.705882353,0.176470588,27.8005828,-97.396381,79,3.84,0
31,Largo,FL,33771,South,0.367816092,0.466257669,0.204081633,0.057555908,0.506024096,0.191780822,0.2,0.855263158,0.144736842,0.5,0.511111111,0.060649486,0.128315714,0.647058824,0.470588235,0.411764706,27.9094665,-82.7873244,122,4.24,0
32,Tampa,FL,33647,South,0.417241379,0.380368098,0.163265306,0.039003485,0.518072289,0.397260274,0.2,0.763157895,0.236842105,0.487804878,0.644444444,0.083554836,0.105097607,0.647058824,0.529411765,0.529411765,27.950575,-82.4571776,134,4.15,0
33,Clearwater,FL,33756,South,0.356321839,0.466257669,0.183673469,0.046489551,0.506024096,0.356164384,0.2,0.855263158,0.144736842,0.5,0.533333333,0.066219808,0.105097607,0.647058824,0.470588235,0.294117647,27.9658533,-82.8001026,127,4.24,0
34,Winter Haven,FL,33880,South,0.172413793,0.417177914,0.204081633,0.015161995,0.43373494,0.178082192,0.2,0.763157895,0.236842105,0.573170732,0.511111111,0.055818791,0.060055775,0.647058824,0.294117647,0.235294118,28.0222435,-81.7328567,122,4.01,0
35,Palm Bay,FL,32907,South,0,0.411042945,0.19047619,0.015528161,0.397590361,0.205479452,0.2,0.802631579,0.197368421,0.609756098,0.444444444,0.054431989,0.128315714,0.941176471,0.235294118,0.705882353,28.0344621,-80.5886646,91,4.17,0
36,Lakeland,FL,33810,South,0.264367816,0.417177914,0.183673469,0.011852937,0.43373494,0.287671233,0.2,0.763157895,0.236842105,0.573170732,0.555555556,0.065942448,0.44983462,0.647058824,0.882352941,0,28.0394654,-81.9498042,91,4.01,1
37,Melbourne,FL,32935,South,0.183908046,0.411042945,0.163265306,0.009276211,0.397590361,0.260273973,0.2,0.802631579,0.197368421,0.609756098,0.533333333,0.055818791,0.080549971,0.941176471,0.705882353,0.176470588,28.0836269,-80.6081089,100,4.2,0
38,New Port Richey,FL,34655,South,0.528735632,0.380368098,0.197278912,0.016545289,0.43373494,0.082191781,0.2,0.907894737,0.092105263,0.573170732,0.577777778,0.047497978,0.101011739,0.647058824,0.294117647,0.176470588,28.2441768,-82.7192671,124,4.18,0
39,Kissimmee,FL,34744,South,0.195402299,0.386503067,0.156462585,0.012232665,0.626506024,0.136986301,0.2,0.934210526,0.065789474,0.37804878,0.577777778,0.066913209,0.144010636,0.882352941,0.176470588,0.176470588,28.2919557,-81.407571,145,4.12,0
40,Orlando,FL,32828,South,0.336781609,0.441717791,0.136054422,0.025048483,0.590361446,0.383561644,0.2,0.789473684,0.210526316,0.414634146,0.688888889,0.081243499,0.144010636,0.882352941,0.294117647,0,28.5383355,-81.3792365,147,4.22,0
41,Ocala,FL,34472,South,0.183908046,0.36809816,0.12244898,0.006780856,0.373493976,0.260273973,0.2,0.868421053,0.131578947,0.634146341,0.555555556,0.043799838,0.108534924,0.647058824,0.764705882,0,29.1871986,-82.1400923,94,4.16,0
42,Daytona Beach,FL,32114,South,0.264367816,0.435582822,0.170068027,0.015541723,0.469879518,0.205479452,0.2,0.828947368,0.171052632,0.536585366,0.8,0.04913348,0.133763538,0.882352941,0.764705882,0,29.2108147,-81.0228331,95,4.01,0
43,San Antonio,TX,78228,South,0.272413793,0.220858896,0.319727891,0.023936423,0.506024096,0.260273973,0.2,0.460526316,0.539473684,0.5,0.511111111,0.076574598,0.070302873,0.294117647,0.470588235,0,29.4241219,-98.4936282,150,4.08,0
44,Pearland,TX,77584,South,0.068965517,0.288343558,0.156462585,0.026160544,0.265060241,0.479452055,0.2,0.618421053,0.381578947,0.731707317,0.066666667,0.105050272,0.103054673,0.235294118,0,0.705882353,29.5635666,-95.2860474,166,4.09,0
45,Richmond,TX,77469,South,0.574712644,0.288343558,0.19047619,0.00594003,0.43373494,0.095890411,0.2,0.710526316,0.289473684,0.573170732,0.466666667,0.108933318,0.118749595,0.235294118,0.235294118,0.705882353,29.5821811,-95.7607832,123,4.15,0
46,Sugar Land,TX,77479,South,0.16091954,0.288343558,0.19047619,0.034433188,0.43373494,0.630136986,0.2,0.710526316,0.289473684,0.573170732,0.022222222,0.128857044,0.103054673,0.235294118,0,0.705882353,29.5984434,-95.6225521,163,4.07,0
47,Missouri City,TX,77459,South,0.137931034,0.288343558,0.204081633,0.028086307,0.43373494,0.534246575,0.2,0.710526316,0.289473684,0.573170732,0.222222222,0.100543164,0.107853946,0.235294118,0,0.764705882,29.6185669,-95.5377215,162,4.13,0
48,Gainesville,FL,32608,South,0.264367816,0.337423313,0.149659864,0.009140594,0.578313253,0.520547945,0.4,0.868421053,0.131578947,0.426829268,0.977777778,0.06321507,0.131039626,0.941176471,1,0.294117647,29.6516344,-82.3248262,76,4.1,0
49,Pasadena,TX,77502,South,0.379310345,0.288343558,0.197278912,0.037877863,0.469879518,0.136986301,0.2,0.657894737,0.342105263,0.524390244,0.422222222,0.058592396,0.094201959,0.235294118,0.176470588,0.411764706,29.6910625,-95.2091006,158,4.09,0
50,Baytown,TX,77521,South,0.218390805,0.288343558,0.142857143,0.008760866,0.469879518,0.109589041,0.2,0.657894737,0.342105263,0.524390244,0.4,0.068762279,0.096244893,0.176470588,0.529411765,0.176470588,29.7355047,-94.9774274,129,3.95,0
51,Houston,TX,77084,South,0.393103448,0.374233129,0.149659864,0.047303253,0.469879518,0.342465753,0.2,0.657894737,0.342105263,0.524390244,0.533333333,0.085866174,0.141967702,0.176470588,0.235294118,0,29.7604267,-95.3698028,133,4.23,0
52,Katy,TX,77449,South,0.620689655,0.288343558,0.244897959,0.02264806,0.469879518,0.287671233,0.2,0.657894737,0.342105263,0.524390244,0.2,0.105604992,0.101011739,0.235294118,0.176470588,0.470588235,29.7857765,-95.8245093,137,4.08,0
53,Saint Augustine,FL,32084,South,0.931034483,0.45398773,0.170068027,0.004665229,0.253012048,0.424657534,0.2,0.815789474,0.184210526,0.756097561,0.688888889,0.092800185,0.094201959,0.941176471,1,0,29.9012437,-81.3124341,93,4.28,0
54,New Orleans,LA,70119,South,0.532183908,0.380368098,0.156462585,0.028466035,0.843373494,0.397260274,0.4,0.736842105,0.263157895,0.146341463,0.777777778,0.099271929,0.107853946,0.411764706,0.470588235,0.294117647,29.9510658,-90.0715323,96,4.12,1
55,Metairie,LA,70003,South,0.482758621,0.331288344,0.136054422,0.080556573,0.361445783,0.369863014,0.4,0.618421053,0.381578947,0.634146341,0.511111111,0.093262452,0.107853946,0.470588235,0.705882353,1,29.9840922,-90.1528519,107,4.04,0
56,Humble,TX,77346,South,0.75862069,0.288343558,0.217687075,0.024885743,0.469879518,0.178082192,0.2,0.657894737,0.342105263,0.524390244,0.622222222,0.077892061,0.107853946,0.176470588,0.470588235,0,29.9988312,-95.2621553,148,3.87,0
57,Spring,TX,77379,South,0.068965517,0.245398773,0.170068027,0.026486025,0.469879518,0.205479452,0.4,0.657894737,0.342105263,0.524390244,0.288888889,0.097422859,0.098968805,0.176470588,0,0,30.0799405,-95.4171601,142,4.01,0
58,Beaumont,TX,77705,South,0.24137931,0.441717791,0.054421769,0.004719476,0.481927711,0.260273973,0.2,0.460526316,0.539473684,0.524390244,0.6,0.04703571,0.1522148,0.647058824,0.941176471,0,30.080174,-94.1265562,91,4,0
59,Panama City,FL,32404,South,0.252873563,0.398773006,0.149659864,0.005316191,0.21686747,0.246575342,0.2,0.776315789,0.223684211,0.792682927,0.577777778,0.06506414,0.073707763,0.647058824,0.647058824,0,30.1588129,-85.6602058,104,3.98,0
60,Lafayette,LA,70506,South,0.333333333,0.349693252,0.163265306,0.021576685,0.265060241,0.369863014,0.4,0.276315789,0.723684211,0.731707317,0.622222222,0.096960592,0.105778585,0.235294118,0.764705882,0,30.2240897,-92.0198427,78,4.03,0
61,Lake Charles,LA,70605,South,0.287356322,0.380368098,0.210884354,0.005234821,0.301204819,0.246575342,0.4,0.460526316,0.539473684,0.695121951,0.6,0.067837744,0.121505934,0.176470588,0.764705882,0.176470588,30.2265949,-93.2173758,110,4.01,0
62,Austin,TX,78745,South,0.291954023,0.251533742,0.482993197,0.024275466,0.602409639,0.547945205,0.8,0.710526316,0.289473684,0.365853659,0.6,0.150583613,0.124229846,0.470588235,0.470588235,0.235294118,30.267153,-97.7430608,112,4.18,0
63,Conroe,TX,77301,South,0.183908046,0.245398773,0.129251701,0.006645239,0.108433735,0.191780822,0.2,0.657894737,0.342105263,0.902439024,0.511111111,0.087206749,0.096244893,0.235294118,0.235294118,0.470588235,30.3118769,-95.4560512,104,3.98,0
64,Jacksonville,FL,32210,South,0.17816092,0.45398773,0.163265306,0.013629521,0.457831325,0.287671233,0.2,0.736842105,0.263157895,0.548780488,0.533333333,0.06506414,0.154257734,0.941176471,0.470588235,0.294117647,30.3321838,-81.655651,136,3.98,0
65,Pensacola,FL,32514,South,0.287356322,0.404907975,0.095238095,0.017277622,0.34939759,0.356164384,0.2,0.697368421,0.302631579,0.658536585,0.577777778,0.04703571,0.060055775,0.411764706,0.764705882,0,30.421309,-87.2169149,91,4.02,0
66,Tallahassee,FL,32303,South,0.24137931,0.337423313,0.136054422,0.006319758,0.614457831,0.589041096,0.2,0.815789474,0.184210526,0.390243902,0.8,0.065988674,0.094201959,0.411764706,0.882352941,0.235294118,30.4382559,-84.2807329,78,4.04,0
67,Baton Rouge,LA,70816,South,0.316091954,0.392638037,0.149659864,0.022905733,0.506024096,0.397260274,0.4,0.618421053,0.381578947,0.5,0.8,0.080781232,0.096244893,0,0.647058824,0,30.4514677,-91.1871466,101,3.74,0
68,Round Rock,TX,78664,South,0.126436782,0.251533742,0.482993197,0.0329414,0.337349398,0.452054795,0.6,0.789473684,0.210526316,0.658536585,0.266666667,0.10435687,0.107140541,0.470588235,0.235294118,0.705882353,30.5082551,-97.678896,131,4.07,0
69,College Station,TX,77840,South,0.24137931,0.245398773,0.204081633,0.008747305,0.253012048,0.712328767,0.4,0.644736842,0.355263158,0.743902439,0.755555556,0.086328441,0.094201959,0.470588235,0.941176471,0.647058824,30.627977,-96.3344068,77,3.91,0
70,Bryan,TX,77803,South,0.252873563,0.288343558,0.19047619,0.0030107,0.253012048,0.315068493,0.4,0.644736842,0.355263158,0.743902439,0.533333333,0.047497978,0.080549971,0.470588235,0.882352941,0.470588235,30.6743643,-96.3699632,67,3.87,0
71,Mobile,AL,36695,South,0.252873563,0.466257669,0.115646259,0.016084191,0.421686747,0.287671233,0.2,0.618421053,0.381578947,0.585365854,0.644444444,0.040101699,0.100330761,0.294117647,0.705882353,0.235294118,30.6953657,-88.0398912,96,4,0
72,Valdosta,GA,31602,South,0.229885057,0.300613497,0.12244898,0.004122761,0.409638554,0.260273973,0.2,0.736842105,0.263157895,0.597560976,0.711111111,0.04518664,0.094882937,0.176470588,1,0.411764706,30.8327022,-83.2784851,84,4.05,0
73,Killeen,TX,76549,South,0.16091954,0.288343558,0.027210884,0.008408262,0.373493976,0.191780822,0.2,0.684210526,0.315789474,0.634146341,0.311111111,0.038252629,0.075069719,0.470588235,0.529411765,0.411764706,31.1171194,-97.7277959,81,3.99,0
74,San Angelo,TX,76904,South,0.218390805,0.208588957,0.129251701,0.001315486,0.180722892,0.191780822,0.4,0.526315789,0.473684211,0.817073171,0.488888889,0.04518664,0.070302873,0.470588235,1,0.411764706,31.4637723,-100.4370375,106,4.23,0
75,Waco,TX,76706,South,0.264367816,0.26993865,0.204081633,0.007689491,0.301204819,0.191780822,0.2,0.513157895,0.486842105,0.707317073,0.6,0.044262106,0.101692717,0.705882353,0.941176471,0.294117647,31.549333,-97.1466695,88,4.01,0
76,Albany,GA,31705,South,0.172413793,0.300613497,0.12244898,0.003105632,0.710843373,0.205479452,0,0.736842105,0.263157895,0.292682927,0.711111111,0.029469548,0.091445619,0.235294118,1,0,31.5785074,-84.155741,79,3.95,0
77,El Paso,TX,79936,South,0.329885057,0.153374233,0.040816327,0.012653078,0.674698795,0.246575342,0.2,0.486842105,0.513157895,0.329268293,0.355555556,0.042413036,0.101011739,0.705882353,0.470588235,0.647058824,31.7618778,-106.4850217,126,4.19,0
78,Odessa,TX,79762,South,0.32183908,0.104294479,0.156462585,0.004285501,0.180722892,0.164383562,0.2,0.605263158,0.394736842,0.829268293,0.422222222,0.082630302,0.147415526,0.705882353,0.882352941,0.235294118,31.8456816,-102.3676431,77,3.8,0
79,Midland,TX,79705,South,0.298850575,0.104294479,0.210884354,0.001871516,0.108433735,0.260273973,0.2,0.5,0.5,0.902439024,0.288888889,0.078932162,0.130358648,0.470588235,0.764705882,0.529411765,31.9973456,-102.0779146,96,3.97,0
80,Savannah,GA,31419,South,0.356321839,0.349693252,0.108843537,0.012870065,0.554216867,0.273972603,0.2,0.723684211,0.276315789,0.463414634,0.755555556,0.043799838,0.101011739,0.647058824,0.882352941,0.411764706,32.0808989,-81.091203,106,3.85,0
81,Tucson,AZ,85705,West,0.332183908,0.159509202,0.115646259,0.007594559,0.506024096,0.273972603,0.4,0.723684211,0.276315789,0.487804878,0.644444444,0.072460418,0.10989688,1,0.647058824,0,32.2226066,-110.9747108,105,4.22,0
82,Jackson,MS,39212,South,0.172413793,0.245398773,0.095238095,0.014470347,0.746987952,0.273972603,0.2,0.592105263,0.407894737,0.256097561,0.866666667,0.016988328,0.108534924,0,0.705882353,0,32.2987573,-90.1848103,96,3.98,0
83,Las Cruces,NM,88001,West,0.252873563,0.128834356,0.19047619,0.001749461,0.554216867,0.397260274,0.6,0.302631579,0.697368421,0.426829268,0.511111111,0.055356524,0.053245995,0.882352941,0.882352941,0.294117647,32.3199396,-106.7636538,100,4.21,0
84,Tyler,TX,75703,South,0.252873563,0.312883436,0.265306122,0.00490934,0.192771084,0.328767123,0.2,0.460526316,0.539473684,0.817073171,0.444444444,0.084479371,0.108534924,0.411764706,0.941176471,0.294117647,32.3512601,-95.3010624,85,4.03,0
85,Montgomery,AL,36117,South,0.177011494,0.202453988,0.142857143,0.008747305,0.626506024,0.356164384,0.2,0.644736842,0.355263158,0.390243902,0.577777778,0.068762279,0.111939815,0,0.882352941,0.294117647,32.3792233,-86.3077368,75,3.94,0
86,Abilene,TX,79605,South,0.218390805,0.226993865,0.231292517,0.003173441,0.156626506,0.232876712,0.2,0.434210526,0.565789474,0.853658537,0.466666667,0.058107015,0.113301771,0.294117647,1,0.294117647,32.4487364,-99.7331439,98,4.16,0
87,Columbus,GA,31907,South,0.16091954,0.288343558,0.156462585,0.02557739,0.602409639,0.205479452,0.2,0.657894737,0.342105263,0.402439024,0.422222222,0.03270542,0.081911927,0.176470588,0.705882353,0,32.4609764,-84.9877094,78,4.01,0
88,Longview,TX,75604,South,0.206896552,0.312883436,0,0.005790851,0.240963855,0.219178082,0.2,0.355263158,0.644736842,0.768292683,0.511111111,0.052120652,0.158343602,0.411764706,0.941176471,0.235294118,32.5007037,-94.7404891,98,4.1,0
89,Shreveport,LA,71106,South,0.218390805,0.214723926,0.12244898,0.006943597,0.506024096,0.287671233,0.2,0.578947368,0.421052632,0.5,0.644444444,0.035479025,0.090764641,0.176470588,0.764705882,0.176470588,32.5251516,-93.7501789,75,4.08,0
90,Chula Vista,CA,91911,West,0.34137931,0.993865031,0.176870748,0.067483082,0.506024096,0.315068493,0.4,0.736842105,0.263157895,0.487804878,0.355555556,0.201433029,0.441630456,0.176470588,0.176470588,0.705882353,32.6400541,-117.0841955,146,4.3,1
91,Yuma,AZ,85364,West,0.24137931,0.355828221,0.068027211,0.001098499,0.373493976,0.164383562,0.2,0.842105263,0.157894737,0.634146341,0.311111111,0.052582919,0.166547766,1,1,0.411764706,32.6926512,-114.6276916,97,4.12,0
92,San Diego,CA,92154,West,0.442528736,0.993865031,0.095238095,0.05622686,0.506024096,0.506849315,0.4,0.736842105,0.263157895,0.487804878,0.533333333,0.231503525,0.441630456,0.176470588,0.529411765,0.647058824,32.715738,-117.1610838,122,4.37,1
93,Arlington,TX,76010,South,0.282758621,0.27607362,0.19047619,0.052022729,0.373493976,0.342465753,0.4,0.631578947,0.368421053,0.62195122,0.422222222,0.069686814,0.017056878,0.411764706,0.294117647,0.294117647,32.735687,-97.1080656,148,4.09,0
94,Grand Prairie,TX,75052,South,0.218390805,0.27607362,0.176870748,0.034311133,0.56626506,0.219178082,0.2,0.592105263,0.407894737,0.43902439,0.333333333,0.078932162,0.1358389,0.470588235,0.235294118,0.529411765,32.7459645,-96.9977846,167,4.16,0
95,Fort Worth,TX,76137,South,0.248275862,0.27607362,0.156462585,0.0245467,0.373493976,0.287671233,0.4,0.631578947,0.368421053,0.62195122,0.422222222,0.076574598,0.165866788,0.411764706,0.235294118,0.235294118,32.7554883,-97.3307658,137,4.21,0
96,Mesquite,TX,75150,South,0.275862069,0.27607362,0.306122449,0.041037742,0.56626506,0.136986301,0.2,0.592105263,0.407894737,0.43902439,0.4,0.057875881,0.1358389,0.411764706,0,0.235294118,32.7667955,-96.5991593,163,3.99,0
97,Charleston,SC,29412,South,0.275862069,0.417177914,0.108843537,0.014687335,0.481927711,0.589041096,0.4,0.75,0.25,0.512195122,0.622222222,0.121460765,0.162461898,0.941176471,0.705882353,0.647058824,32.7764749,-79.9310512,103,3.93,0
98,Dallas,TX,75217,South,0.386206897,0.27607362,0.156462585,0.048944221,0.56626506,0.342465753,0.2,0.592105263,0.407894737,0.43902439,0.577777778,0.12259332,0.1358389,0.411764706,0.235294118,0.235294118,32.7766642,-96.7969879,141,4.1,0
99,El Cajon,CA,92021,West,0.482758621,0.993865031,0.224489796,0.032846468,0.506024096,0.205479452,0.4,0.736842105,0.263157895,0.487804878,0.577777778,0.194499018,0.441630456,0.176470588,0.470588235,0.529411765,32.7947731,-116.9625269,165,4.27,1
100,Irving,TX,75061,South,0.367816092,0.257668712,0.217687075,0.042217611,0.56626506,0.383561644,0.2,0.592105263,0.407894737,0.43902439,0.377777778,0.096937478,0.1358389,0.470588235,0.411764706,0.529411765,32.8140177,-96.9488945,169,4.18,0
101,Macon,GA,31204,South,0.229885057,0.245398773,0.149659864,0.006292635,0.602409639,0.136986301,0.2,0.697368421,0.302631579,0.414634146,0.822222222,0.031780885,0.060055775,0.529411765,0.705882353,0,32.8406946,-83.6324022,83,3.98,0
102,North Charleston,SC,29405,South,0.172413793,0.392638037,0.095238095,0.024343274,0.481927711,0.191780822,0.4,0.75,0.25,0.512195122,0.644444444,0.069224546,0.162461898,0.941176471,0.470588235,0,32.8771106,-80.0130514,123,4,0
103,Garland,TX,75040,South,0.303448276,0.257668712,0.136054422,0.054301097,0.56626506,0.219178082,0.2,0.592105263,0.407894737,0.43902439,0.355555556,0.071535884,0.107853946,0.470588235,0.176470588,0.470588235,32.912624,-96.6388833,169,4.16,0
104,Keller,TX,76244,South,0.126436782,0.27607362,0.170068027,0.040535959,0.373493976,0.671232877,0.4,0.631578947,0.368421053,0.62195122,0.044444444,0.166739859,0.128315714,0.470588235,0,0.941176471,32.9341893,-97.229298,146,4.17,0
105,Richardson,TX,75080,South,0.344827586,0.257668712,0.278911565,0.047059143,0.56626506,0.616438356,0.2,0.592105263,0.407894737,0.43902439,0.244444444,0.106010863,0.1358389,0.470588235,0.470588235,0.647058824,32.9483335,-96.7298519,157,4.23,0
106,Carrollton,TX,75007,South,0.275862069,0.239263804,0.170068027,0.044089128,0.56626506,0.424657534,0.2,0.592105263,0.407894737,0.43902439,0.244444444,0.102253554,0.1358389,0.470588235,0.411764706,0.647058824,32.9756415,-96.8899636,156,4.27,0
107,Summerville,SC,29483,South,0.08045977,0.257668712,0.088435374,0.008638811,0.373493976,0.315068493,0.4,0.710526316,0.289473684,0.62195122,0.288888889,0.076620825,0.101011739,0.941176471,0.176470588,0.470588235,33.0185039,-80.1756481,102,4.06,0
