,city,state,zip,region,gradeWalking,avgDaysOfEnjoyableWeather,avgInternetSpeed,avgPopulationDensity,percentDemocrat,percentGraduates,percentIndependent,percentNonReligious,percentReligious,percentRepublican,percentSingle,avgHomePrice,avgCostOfLiving,gradeAirQuality,gradeLowTraffic,gradeSafety,lat,lon,pizzaPlaceTotal,pizzaRatingAvg,group
402,Elkhart,IN,46514,Midwest,0.28735632183908044,0.25153374233128833,0.11564625850340136,0.013982125662828703,0.3132530120481927,0.1095890410958904,0.4,0.8157894736842106,0.18421052631578944,0.6951219512195123,0.5777777777777777,0.040563966254478216,0.08463583890005832,0.0,0.7058823529411764,0.6470588235294117,41.6819935,-85.9766671,116,4.01,2
403,Naperville,IL,60540,Midwest,0.27586206896551724,0.22699386503067487,0.13605442176870747,0.03805416548001682,0.48192771084337344,0.821917808219178,0.2,0.5394736842105263,0.4605263157894736,0.524390243902439,0.11111111111111105,0.15751762394545246,0.11262079252869828,0.1764705882352941,0.0,0.8823529411764706,41.7508391,-88.15353520000001,141,4.26,1
404,Aurora,IL,60505,Midwest,0.31034482758620685,0.26380368098159507,0.14285714285714285,0.05293136417266773,0.48192771084337344,0.31506849315068497,0.4,0.5789473684210527,0.4210526315789474,0.524390243902439,0.33333333333333326,0.07130474979775801,0.20818470717945392,0.1764705882352941,0.1764705882352941,0.7647058823529411,41.7605849,-88.32007150000003,149,4.19,2
405,Hartford,CT,6106,Northeast,0.6666666666666666,0.2392638036809816,0.08163265306122448,0.09620678899331409,1.0,0.1506849315068493,0.2,0.5657894736842105,0.43421052631578944,0.0,0.9111111111111112,0.03640355945914711,0.3228484337505675,0.4705882352941176,0.6470588235294117,0.23529411764705882,41.76580429999999,-72.6733723,112,4.27,0
406,Providence,RI,2909,Northeast,0.7586206896551725,0.3496932515337423,0.14285714285714285,0.12065855676254798,0.891566265060241,0.3013698630136986,0.4,0.4736842105263158,0.5263157894736843,0.09756097560975611,0.8222222222222222,0.07246041835201665,0.31467669758090666,0.7647058823529411,0.5294117647058822,0.23529411764705882,41.8239891,-71.4128343,106,4.27,0
407,Chicago,IL,60629,Midwest,0.7448275862068965,0.3312883435582822,0.1564625850340136,0.1635678153437216,0.7710843373493974,0.41095890410958896,0.2,0.5526315789473685,0.4473684210526316,0.23170731707317072,0.6888888888888889,0.11360221888362418,0.2552694727284519,0.1764705882352941,0.0,0.29411764705882354,41.8781136,-87.62979820000001,112,4.32,0
408,Cedar Rapids,IA,52402,Midwest,0.25287356321839083,0.25766871165644173,0.163265306122449,0.01407705765084015,0.5783132530120481,0.3698630136986301,0.2,0.5657894736842105,0.43421052631578944,0.42682926829268286,0.4222222222222223,0.05581879117069224,0.10577858486283154,0.4705882352941176,0.8823529411764706,0.411764705882353,41.9778795,-91.66562320000001,89,4.09,2
409,Elgin,IL,60120,Midwest,0.32183908045977017,0.21472392638036808,0.2108843537414966,0.022973541098769954,0.48192771084337344,0.2465753424657534,0.4,0.5789473684210527,0.4210526315789474,0.524390243902439,0.3555555555555556,0.06968681382179591,0.16927167780011676,0.1764705882352941,0.0,0.7058823529411764,42.035408399999994,-88.2825668,147,4.19,2
410,Brockton,MA,2301,Northeast,0.4252873563218391,0.27607361963190186,0.14285714285714285,0.059400301070019125,0.4939759036144578,0.16438356164383564,0.2,0.5526315789473685,0.4473684210526316,0.5121951219512195,0.5777777777777777,0.11337108517277246,0.3808937025747454,0.8823529411764706,0.0,0.29411764705882354,42.083433500000005,-71.0183787,163,4.24,0
411,Springfield,MA,1109,Northeast,0.5287356321839081,0.12269938650306748,0.12244897959183675,0.06650663845830453,0.4096385542168674,0.1780821917808219,0.4,0.4605263157894737,0.5394736842105263,0.5853658536585367,0.7333333333333334,0.052120651797064606,0.0921265970555808,0.9411764705882353,0.5294117647058822,0.0,42.1014831,-72.589811,105,4.22,2
412,Erie,PA,16509,Northeast,0.5402298850574713,0.3067484662576687,0.03401360544217687,0.02127832702713699,0.5783132530120481,0.2191780821917808,0.2,0.5394736842105263,0.4605263157894736,0.42682926829268286,0.6444444444444444,0.026233676181671092,0.12559180232181077,0.29411764705882354,1.0,0.4705882352941176,42.12922409999999,-80.085059,84,3.96,2
413,Ypsilanti,MI,48197,Midwest,0.5287356321839081,0.25766871165644173,0.163265306122449,0.017616664632409785,0.6867469879518071,0.3972602739726028,0.2,0.8815789473684211,0.11842105263157898,0.3170731707317073,1.0,0.06356177048422512,0.11466372657111357,0.23529411764705882,0.7647058823529411,0.411764705882353,42.2411499,-83.61299389999998,121,4.14,2
414,Jackson,MI,49201,Midwest,0.4252873563218391,0.2883435582822086,0.1564625850340136,0.007092775675712329,0.4457831325301204,0.12328767123287673,0.2,0.855263157894737,0.1447368421052631,0.5609756097560976,0.7111111111111112,0.0313186178204091,0.10853492444386792,0.0,0.8823529411764706,0.0,42.245869,-84.40134619999998,84,4.09,2
415,Quincy,MA,2169,Northeast,0.5402298850574713,0.43558282208588955,0.19047619047619047,0.0924230711854293,0.397590361445783,0.4520547945205479,0.2,0.34210526315789475,0.6578947368421053,0.6097560975609757,0.48888888888888893,0.16676297237952156,0.11330177054283674,0.8823529411764706,0.0,0.7058823529411764,42.25287720000001,-71.0022705,153,4.24,2
416,Worcester,MA,1604,Northeast,0.5057471264367817,0.21472392638036808,0.14285714285714285,0.06473005411123317,0.7108433734939759,0.3287671232876712,0.4,0.5657894736842105,0.43421052631578944,0.28048780487804875,0.6888888888888889,0.0879463769790824,0.2245606070432583,0.9411764705882353,0.411764705882353,0.29411764705882354,42.262593200000005,-71.8022934,96,4.2,0
417,Rockford,IL,61107,Midwest,0.33333333333333337,0.24539877300613494,0.1564625850340136,0.014795828417212527,0.506024096385542,0.2054794520547945,0.4,0.6578947368421053,0.34210526315789475,0.48780487804878053,0.5777777777777777,0.02515844215878886,0.10033076074972436,0.29411764705882354,0.7647058823529411,0.0,42.2711311,-89.09399520000001,109,4.09,2
418,Ann Arbor,MI,48103,Midwest,0.4482758620689655,0.26993865030674846,0.1564625850340136,0.015026377530954609,0.6987951807228916,0.8630136986301371,0.2,0.8815789473684211,0.11842105263157898,0.3170731707317073,0.7555555555555558,0.12016641627181324,0.09828782670730918,0.23529411764705882,0.8823529411764706,0.7058823529411764,42.2808256,-83.7430378,124,4.13,1
419,Kalamazoo,MI,49009,Midwest,0.3563218390804598,0.2822085889570552,0.13605442176870747,0.01135115342365434,0.5542168674698795,0.3835616438356164,0.2,0.855263157894737,0.1447368421052631,0.45121951219512196,0.9111111111111112,0.05394660811279325,0.04844672157727481,0.29411764705882354,0.8823529411764706,0.4705882352941176,42.291706899999994,-85.5872286,90,3.93,2
420,Battle Creek,MI,49015,Midwest,0.25287356321839083,0.294478527607362,0.2108843537414966,0.006740171148812672,0.48192771084337344,0.2328767123287671,0.2,0.8815789473684211,0.11842105263157898,0.524390243902439,0.5111111111111113,0.044724373049809314,0.06825993903625394,0.23529411764705882,0.9411764705882353,0.29411764705882354,42.32115220000001,-85.17971419999998,76,4.19,2
421,Dearborn,MI,48126,Midwest,0.5172413793103449,0.2822085889570552,0.13605442176870747,0.05476219537003133,0.7590361445783131,0.273972602739726,0.2,0.8157894736842106,0.18421052631578944,0.24390243902439024,0.3555555555555556,0.045186640471512766,0.11943057267008239,0.0,0.8823529411764706,0.4705882352941176,42.3222599,-83.17631449999998,159,4.16,0
422,Detroit,MI,48228,Midwest,0.4850574712643678,0.2822085889570552,0.10884353741496598,0.06751020518871123,0.7590361445783131,0.1095890410958904,0.2,0.8157894736842106,0.18421052631578944,0.24390243902439024,0.9111111111111112,0.0,0.11943057267008239,0.0,0.23529411764705882,0.0,42.331427000000005,-83.0457538,142,4.17,0
423,Boston,MA,2128,Northeast,0.7988505747126436,0.22085889570552147,0.1564625850340136,0.2327325494663466,0.8192771084337349,0.5205479452054793,0.4,0.5263157894736843,0.47368421052631576,0.18292682926829268,0.8222222222222222,0.2564428521899919,0.43070238018029705,0.8823529411764706,0.0,0.4705882352941176,42.360082500000004,-71.0588801,111,4.25,1
424,Waukegan,IL,60085,Midwest,0.4022988505747127,0.1901840490797546,0.12244897959183675,0.04711338947882339,0.5180722891566265,0.16438356164383564,0.2,0.5394736842105263,0.4605263157894736,0.475609756097561,0.4222222222222223,0.048537154744019415,0.16382385368700947,0.1764705882352941,0.23529411764705882,0.4705882352941176,42.3636331,-87.84479379999998,135,4.08,2
425,Livonia,MI,48154,Midwest,0.2413793103448276,0.25766871165644173,0.12244897959183675,0.03657593880955287,0.7590361445783131,0.43835616438356156,0.2,0.8157894736842106,0.18421052631578944,0.24390243902439024,0.3111111111111111,0.07014908124349938,0.11943057267008239,0.0,0.4705882352941176,0.7058823529411764,42.36837,-83.35270969999998,148,4.14,1
426,Cambridge,MA,2139,Northeast,0.8850574712643678,0.22085889570552147,0.17687074829931976,0.22393099800642824,0.6385542168674698,0.9452054794520546,0.4,0.34210526315789475,0.6578947368421053,0.36585365853658536,0.7555555555555558,0.31468854732462725,0.4696154095596342,0.8823529411764706,0.411764705882353,0.5294117647058822,42.373615799999996,-71.10973349999998,109,4.22,1
427,Warren,MI,48089,Midwest,0.3563218390804598,0.2822085889570552,0.163265306122449,0.05259232135834114,0.506024096385542,0.1506849315068493,0.2,0.736842105263158,0.2631578947368421,0.5121951219512195,0.5111111111111113,0.04102623367618167,0.03275179972760878,0.0,0.411764705882353,0.5294117647058822,42.5144566,-83.01465259999998,159,4.18,2
428,Sterling Heights,MI,48310,Midwest,0.2413793103448276,0.27607361963190186,0.13605442176870747,0.047967777370926404,0.506024096385542,0.3013698630136986,0.2,0.736842105263158,0.2631578947368421,0.5121951219512195,0.3111111111111111,0.07246041835201665,0.09420195862247871,0.0,0.1764705882352941,0.7058823529411764,42.5803122,-83.0302033,150,4.18,2
429,Kenosha,WI,53142,Midwest,0.3908045977011495,0.2822085889570552,0.061224489795918366,0.01935256384176194,0.5542168674698795,0.2602739726027397,0.2,0.6842105263157895,0.31578947368421056,0.45121951219512196,0.48888888888888893,0.05766786085750606,0.19657565341461825,0.7058823529411764,0.29411764705882354,0.6470588235294117,42.5847425,-87.82118539999998,114,3.96,2
430,Clinton Township,MI,48038,Midwest,0.5287356321839081,0.27607361963190186,0.17006802721088438,0.04653023583818165,0.46987951807228906,0.2602739726027397,0.2,0.7894736842105263,0.21052631578947373,0.5365853658536586,0.1333333333333333,0.061366000231133706,0.05324599520072637,0.0,0.1764705882352941,0.6470588235294117,42.586888200000004,-82.9195514,143,4.16,2
431,Lowell,MA,1852,Northeast,0.5977011494252874,0.21472392638036808,0.217687074829932,0.10613396259679674,0.6385542168674698,0.2191780821917808,0.4,0.34210526315789475,0.6578947368421053,0.36585365853658536,0.5999999999999999,0.10435687044955508,0.40135547052338016,0.8823529411764706,0.29411764705882354,0.4705882352941176,42.633424700000006,-71.31617179999998,155,4.15,0
432,Albany,NY,12203,Northeast,0.6091954022988506,0.15337423312883436,0.06802721088435375,0.03898992364755822,0.6506024096385541,0.43835616438356156,0.6,0.4736842105263158,0.5263157894736843,0.32926829268292684,0.8888888888888888,0.06689009592049001,0.24366041896361623,0.7647058823529411,0.8823529411764706,0.23529411764705882,42.65257929999999,-73.7562317,122,4.06,1
433,Rochester,MI,48307,Midwest,0.7586206896551725,0.27607361963190186,0.13605442176870747,0.024397520918941647,0.5301204819277108,0.726027397260274,0.2,0.6842105263157895,0.31578947368421056,0.48780487804878053,0.288888888888889,0.15520628683693516,0.16586678772942476,0.0,0.0,0.9411764705882353,42.680588,-83.1338214,156,4.16,1
434,Racine,WI,53402,Midwest,0.49425287356321845,0.2822085889570552,0.04081632653061225,0.029767959097874882,0.4939759036144578,0.16438356164383564,0.2,0.5263157894736843,0.47368421052631576,0.5121951219512195,0.5999999999999999,0.04074887322315959,0.13515792204423116,0.7058823529411764,0.7647058823529411,0.411764705882353,42.7261309,-87.78285230000002,99,3.97,2
435,Lansing,MI,48911,Midwest,0.3448275862068966,0.27607361963190186,0.09523809523809525,0.022593813146724172,0.6385542168674698,0.273972602739726,0.2,0.7894736842105263,0.21052631578947373,0.36585365853658536,0.7333333333333334,0.05581879117069224,0.05324599520072637,0.411764705882353,0.8823529411764706,0.29411764705882354,42.732535,-84.55553470000001,83,4.07,2
436,Schenectady,NY,12303,Northeast,0.5977011494252874,0.15337423312883436,0.08163265306122448,0.01691145557861047,0.5662650602409638,0.1917808219178082,0.4,0.39473684210526316,0.6052631578947367,0.42682926829268286,0.7777777777777779,0.05743672714665434,0.24366041896361623,0.7647058823529411,0.411764705882353,0.23529411764705882,42.8142432,-73.93956870000001,133,4.02,0
437,Buffalo,NY,14221,Northeast,0.6310344827586207,0.32515337423312884,0.061224489795918366,0.049540936029401794,0.5662650602409638,0.2876712328767123,0.4,0.34210526315789475,0.6578947368421053,0.42682926829268286,0.8444444444444443,0.05004044839939905,0.12559180232181077,0.411764705882353,0.6470588235294117,0.0,42.88644679999999,-78.8783689,120,4.2,2
438,Grand Rapids,MI,49504,Midwest,0.4367816091954023,0.24539877300613494,0.12925170068027209,0.025685883613382702,0.43373493975903615,0.3287671232876712,0.2,0.618421052631579,0.3815789473684211,0.5731707317073171,0.6444444444444444,0.05579567779960707,0.10785394642972956,0.23529411764705882,0.8823529411764706,0.411764705882353,42.9633599,-85.6680863,115,4.14,2
439,Manchester,NH,3103,Northeast,0.4367816091954023,0.13496932515337423,0.19047619047619047,0.04364159106011908,0.5301204819277108,0.3013698630136986,0.4,0.5526315789473685,0.4473684210526316,0.4634146341463415,0.5999999999999999,0.08517277244886168,0.2744017121732927,1.0,0.6470588235294117,0.29411764705882354,42.995639700000005,-71.4547891,103,4.14,0
440,Waukesha,WI,53188,Midwest,0.28735632183908044,0.1656441717791411,0.06802721088435375,0.014511032453178188,0.2650602409638554,0.4246575342465753,0.2,0.43421052631578955,0.5657894736842106,0.7439024390243903,0.37777777777777777,0.0888431757771871,0.15834360204941955,0.7058823529411764,0.5294117647058822,0.7058823529411764,43.0116784,-88.2314813,140,4.04,2
441,Flint,MI,48504,Midwest,0.3448275862068966,0.24539877300613494,0.1564625850340136,0.023678750152569268,0.6506024096385541,0.0821917808219178,0.2,0.8289473684210527,0.17105263157894735,0.35365853658536583,0.8666666666666667,0.006356177048422512,0.019099811920357923,0.411764705882353,0.411764705882353,0.0,43.012527399999996,-83.6874562,103,3.93,2
442,Milwaukee,WI,53215,Midwest,0.5678160919540229,0.294478527607362,0.054421768707482984,0.06916473412262501,0.6867469879518071,0.2328767123287671,0.2,0.6973684210526316,0.31578947368421056,0.3170731707317073,0.7555555555555558,0.04447012596787241,0.15834360204941955,0.7058823529411764,0.5294117647058822,0.0,43.0389025,-87.9064736,106,4.03,0
443,Syracuse,NY,13210,Northeast,0.5402298850574713,0.20245398773006135,0.054421768707482984,0.03089358124143917,0.6024096385542168,0.273972602739726,0.4,0.6315789473684211,0.3684210526315789,0.40243902439024387,0.8666666666666667,0.02669594360337455,0.1829236656073675,1.0,0.9411764705882353,0.1764705882352941,43.0481221,-76.14742439999998,100,4.08,2
444,Madison,WI,53711,Midwest,0.4298850574712644,0.26993865030674846,0.17687074829931976,0.03223619078617248,0.7349397590361444,0.6712328767123288,0.2,0.6315789473684211,0.3815789473684211,0.2682926829268293,0.6444444444444444,0.10123656535305675,0.19180880731564953,0.7058823529411764,0.7647058823529411,0.4705882352941176,43.07305170000001,-89.4012302,97,3.99,1
445,Rochester,NY,14609,Northeast,0.5850574712643678,0.20858895705521474,0.04761904761904763,0.040007052090537995,0.5783132530120481,0.2602739726027397,0.4,0.605263157894737,0.3947368421052632,0.4146341463414634,0.8666666666666667,0.04241303594129203,0.16586678772942476,0.7647058823529411,0.7058823529411764,0.0,43.15657789999999,-77.6088465,105,4.16,2
446,Muskegon,MI,49442,Midwest,0.3563218390804598,0.3067484662576687,0.03401360544217687,0.01145964712423885,0.5783132530120481,0.0821917808219178,0.2,0.855263157894737,0.1447368421052631,0.42682926829268286,0.8222222222222222,0.03270542008551947,0.03275179972760878,0.0,0.7647058823529411,0.0,43.234181299999996,-86.24839209999998,102,4.22,2
447,Saginaw,MI,48601,Midwest,0.3448275862068966,0.24539877300613494,0.13605442176870747,0.008611687483895467,0.5542168674698795,0.0821917808219178,0.2,0.6710526315789475,0.3289473684210526,0.4634146341463415,0.7999999999999998,0.022489310065873104,0.07915558726246841,0.0,0.7647058823529411,0.23529411764705882,43.419469899999996,-83.9508068,86,4.09,2
448,Idaho Falls,ID,83401,West,0.32183908045977017,0.0,0.17687074829931976,0.002929329915781765,0.1566265060240964,0.273972602739726,0.4,0.31578947368421056,0.6842105263157894,0.8414634146341463,0.3555555555555556,0.05350745406217496,0.03547571178416242,1.0,0.9411764705882353,0.5294117647058822,43.49266069999999,-112.0407584,102,4.17,2
449,Sioux Falls,SD,57106,Midwest,0.27586206896551724,0.2392638036809816,0.24489795918367346,0.012110609327745908,0.4216867469879518,0.3561643835616438,0.4,0.43421052631578955,0.5657894736842106,0.5731707317073171,0.4444444444444444,0.08494163873800994,0.03275179972760878,0.4705882352941176,1.0,0.4705882352941176,43.5460223,-96.73126500000001,76,3.96,2
450,Nampa,ID,83686,West,0.18390804597701146,0.042944785276073635,0.14285714285714285,0.009004977148514315,0.2409638554216867,0.2191780821917808,0.6,0.7763157894736842,0.22368421052631576,0.7439024390243903,0.3999999999999999,0.056281058592395704,0.10509760684869318,0.9411764705882353,0.411764705882353,0.6470588235294117,43.5788175,-116.55978,101,4.11,2
451,Boise,ID,83709,West,0.3137931034482758,0.042944785276073635,0.07482993197278913,0.004610982274841667,0.397590361445783,0.4657534246575343,0.6,0.736842105263158,0.2631578947368421,0.5853658536585367,0.3999999999999999,0.08494163873800994,0.09280757506971915,0.9411764705882353,0.9411764705882353,0.6470588235294117,43.6150186,-116.2023137,94,4.23,2
452,Rochester,MN,55901,Midwest,0.2298850574712644,0.31901840490797545,0.14285714285714285,0.00789291671752309,0.4939759036144578,0.5068493150684932,0.4,0.5,0.5,0.49999999999999994,0.33333333333333326,0.07569629030394083,0.16586678772942476,0.8823529411764706,1.0,0.6470588235294117,44.0121221,-92.4801989,96,4.15,1
453,Eugene,OR,97402,West,0.3563218390804598,0.24539877300613494,0.18367346938775514,0.00858456405874934,0.6024096385542168,0.4520547945205479,0.6,0.986842105263158,0.01315789473684209,0.3780487804878049,0.6888888888888889,0.10708424823760546,0.3501524093650691,0.9411764705882353,1.0,0.1764705882352941,44.0520691,-123.08675359999998,75,4.13,1
454,Bend,OR,97701,West,0.2413793103448276,0.12883435582822084,0.08843537414965986,0.0015189118081831376,0.4216867469879518,0.4794520547945205,0.4,0.9605263157894738,0.03947368421052633,0.5731707317073171,0.19999999999999996,0.15982896105396974,0.3501524093650691,1.0,1.0,0.5294117647058822,44.058172799999994,-121.31530959999999,110,4.23,1
455,Rapid City,SD,57701,Midwest,0.19540229885057472,0.05521472392638037,0.1564625850340136,0.002264805999701642,0.2891566265060241,0.31506849315068497,0.6,0.4868421052631579,0.513157894736842,0.6951219512195123,0.48888888888888893,0.0803189645209754,0.05324599520072637,1.0,1.0,0.29411764705882354,44.0805434,-103.2310149,80,4.13,2
456,Appleton,WI,54915,Midwest,0.33333333333333337,0.24539877300613494,0.061224489795918366,0.014877198692650908,0.4578313253012048,0.3698630136986301,0.4,0.17105263157894737,0.8289473684210527,0.5365853658536586,0.4666666666666668,0.050733849531954235,0.10785394642972956,0.7647058823529411,0.8823529411764706,0.7058823529411764,44.2619309,-88.41538469999998,90,4.08,2
457,Green Bay,WI,54313,Midwest,0.32183908045977017,0.26380368098159507,0.054421768707482984,0.014714458141774144,0.46987951807228906,0.2465753424657534,0.2,0.3552631578947369,0.6447368421052633,0.5365853658536586,0.5333333333333332,0.04927770715358835,0.11602568259939039,0.7058823529411764,0.7647058823529411,0.5294117647058822,44.51331879999999,-88.0132958,76,4.02,2
458,Salem,OR,97301,West,0.3448275862068966,0.21472392638036808,0.25170068027210885,0.01320910804616407,0.4457831325301204,0.3013698630136986,0.4,0.8157894736842106,0.18421052631578944,0.5487804878048781,0.4666666666666668,0.09696059170229979,0.3501524093650691,1.0,0.6470588235294117,0.29411764705882354,44.9428975,-123.03509629999999,85,4.12,0
459,Saint Paul,MN,55106,Midwest,0.5287356321839081,0.26380368098159507,0.11564625850340136,0.03637251312095692,0.6867469879518071,0.4794520547945205,0.4,0.5131578947368421,0.4868421052631579,0.3048780487804878,0.5777777777777777,0.07246041835201665,0.19793760944289507,0.7647058823529411,0.5294117647058822,0.29411764705882354,44.953702899999996,-93.0899578,131,4.24,1
460,Minneapolis,MN,55407,Midwest,0.6367816091954024,0.21472392638036808,0.08163265306122448,0.047764351682330446,0.6385542168674698,0.5753424657534245,0.4,0.5526315789473685,0.4473684210526316,0.35365853658536583,0.7333333333333334,0.09742285912400324,0.20409883909462345,0.7647058823529411,0.5294117647058822,0.0,44.977753,-93.2650108,130,4.3,1
461,Beaverton,OR,97007,West,0.4022988505747127,0.2392638036809816,0.17006802721088438,0.0508835455741351,0.5783132530120481,0.547945205479452,0.6,0.9736842105263158,0.02631578947368418,0.4146341463414634,0.4222222222222223,0.14364960129434878,0.3501524093650691,1.0,0.29411764705882354,0.7647058823529411,45.4888761,-122.8013771,131,4.27,1
462,Portland,OR,97229,West,0.6068965517241379,0.25766871165644173,0.1564625850340136,0.04282788830573525,0.7951807228915662,0.547945205479452,0.6,0.7105263157894738,0.2894736842105264,0.18292682926829268,0.5777777777777777,0.1736969837050734,0.3501524093650691,1.0,0.4705882352941176,0.1764705882352941,45.5051064,-122.6750261,119,4.28,1
463,Gresham,OR,97080,West,0.3793103448275862,0.25766871165644173,0.13605442176870747,0.035897853180899685,0.7951807228915662,0.1917808219178082,0.6,0.7105263157894738,0.2894736842105264,0.18292682926829268,0.4666666666666668,0.12931931122154167,0.3501524093650691,1.0,0.1764705882352941,0.23529411764705882,45.5098502,-122.4347608,149,4.13,0
464,Hillsboro,OR,97124,West,0.3563218390804598,0.2392638036809816,0.17006802721088438,0.012788694956399095,0.5783132530120481,0.3698630136986301,0.6,0.9736842105263158,0.02631578947368418,0.4146341463414634,0.3555555555555556,0.12747024153472786,0.3501524093650691,1.0,0.29411764705882354,0.7058823529411764,45.5272177,-122.9360906,133,4.16,0
465,Vancouver,WA,98682,West,0.3448275862068966,0.2392638036809816,0.22448979591836737,0.03315838724114081,0.46987951807228906,0.2876712328767123,0.4,0.9473684210526316,0.05263157894736842,0.524390243902439,0.3999999999999999,0.1222466196694788,0.3501524093650691,1.0,0.5294117647058822,0.411764705882353,45.6257379,-122.6760886,145,4.23,0
466,Billings,MT,59102,West,0.26436781609195403,0.08588957055214726,0.13605442176870747,0.002169874011690196,0.3373493975903614,0.3287671232876712,0.6,0.6710526315789475,0.3289473684210526,0.6463414634146342,0.3555555555555556,0.08632844100312032,0.16995265581425512,0.7647058823529411,0.8823529411764706,0.1764705882352941,45.783285600000006,-108.50069040000001,94,4.15,2
467,Yakima,WA,98902,West,0.4482758620689655,0.12883435582822084,0.14285714285714285,0.003105632179231593,0.38554216867469876,0.1506849315068493,0.2,0.8026315789473685,0.19736842105263158,0.6219512195121951,0.4222222222222223,0.068762278978389,0.12286789026525713,0.411764705882353,0.9411764705882353,0.1764705882352941,46.6020711,-120.5058987,81,4.18,2
468,Duluth,MN,55811,Midwest,0.25287356321839083,0.22699386503067487,0.11564625850340136,0.0025496019637359806,0.6506024096385541,0.41095890410958896,0.4,0.618421052631579,0.3815789473684211,0.34146341463414637,0.6222222222222222,0.05720559343580261,0.1556196899928659,1.0,1.0,0.1764705882352941,46.78667189999999,-92.10048520000001,79,4.16,1
469,Missoula,MT,59801,West,0.3793103448275862,0.030674846625766874,0.1020408163265306,0.002929329915781765,0.5783132530120481,0.6438356164383561,0.6,0.8947368421052633,0.10526315789473684,0.40243902439024387,0.48888888888888893,0.10019646365422397,0.16995265581425512,0.23529411764705882,1.0,0.29411764705882354,46.8721284,-113.9940314,93,4.17,1
470,Fargo,ND,58103,Midwest,0.3563218390804598,0.26993865030674846,0.1564625850340136,0.020166266596145763,0.4457831325301204,0.4794520547945205,0.6,0.5657894736842105,0.43421052631578944,0.5365853658536586,0.5111111111111113,0.08771524326823067,0.1283157143783643,0.8823529411764706,1.0,0.4705882352941176,46.8771863,-96.78980340000001,80,3.96,2
471,Olympia,WA,98501,West,0.32183908045977017,0.2392638036809816,0.2653061224489796,0.006265511208755442,0.5783132530120481,0.4794520547945205,0.6,0.9605263157894738,0.03947368421052633,0.40243902439024387,0.5333333333333332,0.12280134057552294,0.15766262403528108,1.0,0.7647058823529411,0.4705882352941176,47.0378741,-122.9006951,82,4.16,1
472,Puyallup,WA,98374,West,0.21839080459770113,0.3312883435582822,0.24489795918367346,0.028940694630917994,0.5301204819277108,0.2465753424657534,0.4,0.9210526315789473,0.0789473684210526,0.45121951219512196,0.48888888888888893,0.12058245695134637,0.2102276412218691,0.9411764705882353,0.1764705882352941,0.0,47.1853785,-122.29289740000002,126,4.04,2
473,Tacoma,WA,98444,West,0.47126436781609193,0.3312883435582822,0.23129251700680276,0.03745745012680202,0.5301204819277108,0.2602739726027397,0.4,0.9210526315789473,0.0789473684210526,0.45121951219512196,0.5555555555555554,0.10112099849763088,0.17747584149426032,0.9411764705882353,0.23529411764705882,0.0,47.252876799999996,-122.4442906,127,4.01,2
474,Auburn,WA,98092,West,0.21839080459770113,0.3312883435582822,0.23809523809523808,0.019691606656088535,0.7108433734939759,0.2191780821917808,0.4,0.8289473684210527,0.17105263157894735,0.28048780487804875,0.48888888888888893,0.14029816248699872,0.11193981451455992,0.9411764705882353,0.0,0.0,47.30732279999999,-122.22845320000002,142,4.08,2
475,Federal Way,WA,98023,West,0.29885057471264365,0.3865030674846626,0.2585034013605442,0.056457409441664295,0.7108433734939759,0.2602739726027397,0.4,0.8289473684210527,0.17105263157894735,0.28048780487804875,0.37777777777777777,0.13001271235409684,0.22387962902911984,0.9411764705882353,0.0,0.0,47.3223221,-122.3126222,140,4.1,0
476,Kent,WA,98042,West,0.29885057471264365,0.3312883435582822,0.22448979591836737,0.03330756607944452,0.7108433734939759,0.2465753424657534,0.4,0.8289473684210527,0.17105263157894735,0.28048780487804875,0.3555555555555556,0.14594938171732347,0.22387962902911984,0.9411764705882353,0.0,0.23529411764705882,47.380933500000005,-122.2348432,145,4.14,0
477,Renton,WA,98058,West,0.31034482758620685,0.3312883435582822,0.2108843537414966,0.03322619580400613,0.7108433734939759,0.31506849315068497,0.4,0.8289473684210527,0.17105263157894735,0.28048780487804875,0.4444444444444444,0.17644747486420895,0.17679486348012186,0.9411764705882353,0.0,0.1764705882352941,47.4796927,-122.2079218,150,4.21,0
478,Seattle,WA,98115,West,0.6988505747126437,0.3865030674846626,0.2857142857142857,0.07898341402552315,0.7108433734939759,0.726027397260274,0.4,0.8289473684210527,0.17105263157894735,0.28048780487804875,0.5999999999999999,0.25689356292615273,0.3815746805888838,0.9411764705882353,0.29411764705882354,0.0,47.6062095,-122.33207079999998,105,4.38,1
479,Bellevue,WA,98006,West,0.32183908045977017,0.3312883435582822,0.272108843537415,0.05038176220893175,0.7108433734939759,0.8082191780821917,0.4,0.8289473684210527,0.17105263157894735,0.28048780487804875,0.24444444444444446,0.33455448977233326,0.23480770477981705,0.9411764705882353,0.6470588235294117,0.5294117647058822,47.6101497,-122.2015159,136,4.34,1
480,Spokane,WA,99208,West,0.4011494252873563,0.09815950920245399,0.14965986394557823,0.01379226168680581,0.43373493975903615,0.2876712328767123,0.6,0.8421052631578948,0.15789473684210525,0.5609756097560976,0.48888888888888893,0.06506413960476136,0.09896880472144753,0.7647058823529411,0.7647058823529411,0.0,47.6587802,-117.42604650000001,87,4.15,2
